105/08/24,1000,17850,17.85,17.85,17.85,17.85,+0.25,1
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,1000,15050,15.05,15.05,15.05,15.05,-1.05,1
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
106/01/05,200,3010,---,---,---,---,---,1
106/01/06,3480,50634,14.55,14.55,14.55,14.55,-0.50,5
106/01/09,29,423,---,---,---,---,---,1
106/01/10,129,1722,---,---,---,---,---,1
106/01/11,0,0,---,---,---,---,---,0
106/01/12,3000,48150,16.05,16.05,16.05,16.05,+1.45,3
106/01/13,209,3040,---,---,---,---,---,1
106/01/16,0,0,---,---,---,---,---,0
106/01/17,0,0,---,---,---,---,---,0
106/01/18,0,0,---,---,---,---,---,0
106/01/19,1000,15650,15.65,15.65,15.65,15.65,-0.40,1
106/01/20,0,0,---,---,---,---,---,0
106/01/23,0,0,---,---,---,---,---,0
106/01/24,0,0,---,---,---,---,---,0
106/02/02,0,0,---,---,---,---,---,0
106/02/03,0,0,---,---,---,---,---,0
106/02/06,2000,30500,15.20,15.30,15.20,15.30,-0.35,2
106/02/07,2000,30900,15.15,15.75,15.15,15.75,+0.45,2
106/02/08,0,0,---,---,---,---,---,0
106/02/09,0,0,---,---,---,---,---,0
106/02/10,12000,188950,15.75,15.75,15.70,15.70,-0.05,4
106/02/13,0,0,---,---,---,---,---,0
106/02/14,3000,45950,15.35,15.35,15.30,15.30,-0.40,2
106/02/15,0,0,---,---,---,---,---,0
106/02/16,0,0,---,---,---,---,---,0
106/02/17,0,0,---,---,---,---,---,0
106/02/18,1000,15100,15.10,15.10,15.10,15.10,-0.30,1
106/02/20,0,0,---,---,---,---,---,0
106/02/21,0,0,---,---,---,---,---,0
106/02/22,2000,31800,15.90,15.90,15.90,15.90,+0.50,2
106/02/23,1209,18997,15.80,15.80,15.80,15.80,-0.10,2
106/02/24,1000,15350,15.35,15.35,15.35,15.35,-0.45,1
106/03/01,0,0,---,---,---,---,---,0
106/03/02,0,0,---,---,---,---,---,0
106/03/03,2000,31200,15.60,15.60,15.60,15.60,+0.25,2
106/03/06,8000,124900,15.60,15.65,15.60,15.60,0.00,7
