105/08/24,4000,57800,14.35,14.50,14.35,14.50,-0.05,4
105/10/28,9000,135450,15.10,15.15,15.00,15.15,-0.20,4
105/10/31,37005,578378,15.30,15.90,15.30,15.80,+0.65,27
105/11/01,7000,110600,16.00,16.00,15.55,15.55,-0.25,7
105/11/02,8000,121050,15.20,15.20,15.10,15.10,-0.45,6
105/11/03,6000,89850,15.00,15.15,14.85,15.15,+0.05,6
105/11/04,1000,15400,15.40,15.40,15.40,15.40,+0.25,1
105/11/07,5000,75250,15.45,15.45,14.55,15.10,-0.30,5
105/11/08,8000,118300,14.60,15.35,14.55,15.35,+0.25,8
105/11/09,1000,15650,15.65,15.65,15.65,15.65,+0.30,1
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,15112,225625,14.90,16.75,14.05,16.50,+0.95,15
105/11/15,11000,166650,15.35,15.35,15.00,15.10,-1.40,6
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,3000,44850,15.00,15.00,14.90,14.95,-0.10,3
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,7000,104000,14.95,14.95,14.50,14.75,-0.20,3
105/11/25,2000,29250,14.40,14.85,14.40,14.85,+0.10,2
105/11/28,0,0,---,---,---,---,---,0
105/11/29,1000,14900,14.90,14.90,14.90,14.90,+0.05,1
105/11/30,56000,867400,15.00,16.10,15.00,16.10,+1.20,27
105/12/01,10000,153600,16.10,16.10,15.15,15.60,-0.50,9
105/12/02,8000,121500,15.25,15.25,15.05,15.20,-0.40,7
105/12/05,5027,75602,15.10,15.10,15.00,15.00,-0.20,6
105/12/06,9000,135300,15.05,15.05,15.00,15.05,+0.05,7
105/12/07,2000,29850,15.00,15.00,14.85,14.85,-0.20,2
105/12/08,69000,1029000,14.90,15.00,14.90,15.00,+0.15,14
105/12/09,0,0,---,---,---,---,---,0
105/12/12,10000,145800,14.55,14.95,14.50,14.95,-0.05,9
105/12/13,0,0,---,---,---,---,---,0
105/12/14,2000,29200,14.60,14.60,14.60,14.60,-0.35,2
105/12/15,2000,29100,14.60,14.60,14.50,14.50,-0.10,2
105/12/16,4000,58000,14.50,14.50,14.50,14.50,0.00,3
105/12/19,0,0,---,---,---,---,---,0
105/12/20,2000,29200,14.50,14.70,14.50,14.70,+0.15,2
105/12/21,7000,102750,14.75,14.75,14.50,14.50,-0.20,2
105/12/22,0,0,---,---,---,---,---,0
105/12/23,10000,142500,14.50,14.65,14.05,14.10,-0.40,10
105/12/26,12000,169650,14.10,14.55,14.10,14.55,+0.45,6
105/12/27,40000,583200,14.50,14.80,14.50,14.50,-0.05,18
105/12/28,23000,335050,14.75,14.75,14.50,14.60,+0.10,9
105/12/29,20000,297000,14.80,14.90,14.80,14.90,+0.30,8
105/12/30,61150,924665,15.00,15.30,14.95,15.30,+0.40,25
106/01/03,9000,135050,15.05,15.05,15.00,15.00,-0.30,6
106/01/04,3000,44700,15.00,15.00,14.70,15.00,0.00,3
106/01/05,2000,29750,14.80,14.95,14.80,14.95,-0.05,2
106/01/06,7008,104268,15.10,15.10,14.80,14.90,-0.05,6
106/01/09,9008,135219,15.00,15.10,15.00,15.00,+0.10,5
106/01/10,12000,175200,14.70,15.00,14.50,15.00,0.00,8
106/01/11,3000,43800,14.60,14.60,14.60,14.60,-0.40,2
106/01/12,30000,440300,14.80,15.15,14.60,15.15,+0.55,10
106/01/13,19000,281400,15.75,15.75,14.75,14.75,-0.40,6
106/01/16,1000,14750,14.75,14.75,14.75,14.75,0.00,1
106/01/17,6000,87100,14.50,14.70,14.40,14.70,-0.05,6
106/01/18,6000,89200,14.80,15.00,14.80,14.80,+0.10,4
106/01/19,17000,255000,15.00,15.00,15.00,15.00,+0.20,6
106/01/20,66000,1027500,15.00,16.10,15.00,15.55,+0.55,38
106/01/23,6000,93400,15.50,15.60,15.50,15.60,+0.05,4
106/01/24,376000,5987750,15.50,16.10,15.20,16.00,+0.40,63
106/02/02,14000,217450,16.00,16.00,15.40,15.40,-0.60,7
106/02/03,14030,215956,15.30,15.40,15.30,15.40,0.00,7
106/02/06,28000,435150,15.40,15.60,15.35,15.40,0.00,7
106/02/07,4000,61750,15.40,15.55,15.40,15.55,+0.15,3
106/02/08,13000,197000,15.30,15.50,15.00,15.50,-0.05,8
106/02/09,16000,242900,15.55,15.55,15.15,15.15,-0.35,8
106/02/10,62000,976500,15.35,16.00,15.35,16.00,+0.85,35
106/02/13,20000,315400,15.80,16.30,15.60,15.85,-0.15,14
106/02/14,12000,187600,15.70,15.75,15.40,15.40,-0.45,9
106/02/15,8000,124950,15.65,15.65,15.60,15.60,+0.20,4
106/02/16,8030,127884,15.80,16.00,15.80,16.00,+0.40,8
106/02/17,20000,316800,16.00,16.00,15.55,15.55,-0.45,15
106/02/18,3000,47250,15.70,15.80,15.70,15.80,+0.25,3
106/02/20,13000,203100,15.65,15.80,15.50,15.75,-0.05,10
106/02/21,27000,420950,15.70,15.70,15.50,15.60,-0.15,19
106/02/22,33000,523250,15.50,16.80,15.40,16.45,+0.85,25
106/02/23,56000,900850,17.80,17.80,15.80,15.80,-0.65,39
106/02/24,14004,224114,16.00,16.40,15.60,16.40,+0.60,14
106/03/01,38000,606850,16.25,16.25,15.85,16.00,-0.40,18
106/03/02,1000,16000,16.00,16.00,16.00,16.00,0.00,1
106/03/03,4000,64200,16.20,16.20,16.00,16.00,0.00,3
106/03/06,14000,224500,16.50,16.50,16.00,16.00,0.00,9
106/03/07,13000,207250,15.95,16.10,15.90,16.10,+0.10,10
106/03/08,13000,208150,16.50,16.50,15.90,16.00,-0.10,7
106/03/09,9000,143750,16.50,16.50,15.80,16.00,0.00,8
106/03/10,33000,532450,16.00,16.50,16.00,16.00,0.00,21
106/03/13,14000,230400,16.50,16.50,16.05,16.35,+0.35,7
106/03/14,25000,400200,16.10,16.10,16.00,16.00,-0.35,16
106/03/15,7000,111700,16.05,16.05,15.90,16.00,0.00,7
106/03/16,25000,398800,16.00,16.00,15.90,16.00,0.00,9
