105/08/24,12000,446750,38.20,38.20,36.35,37.80,-0.10,9
105/10/19,1000,36650,36.65,36.65,36.65,36.65,+0.35,1
105/10/20,8000,286750,36.60,36.65,35.20,36.20,-0.45,6
105/10/21,4100,145510,35.50,35.50,35.50,35.50,-0.70,3
105/10/24,0,0,---,---,---,---,---,0
105/10/25,1000,36250,36.25,36.25,36.25,36.25,+0.75,1
105/10/26,0,0,---,---,---,---,---,0
105/10/27,4000,144650,35.35,36.95,35.35,36.95,+0.70,4
105/10/28,1000,35850,35.85,35.85,35.85,35.85,-1.10,1
105/10/31,1000,35400,35.40,35.40,35.40,35.40,-0.45,1
105/11/01,18000,642000,35.00,36.35,34.60,36.35,+0.95,8
105/11/02,18000,646550,36.00,36.20,35.55,35.55,-0.80,6
105/11/03,1000,35000,35.00,35.00,35.00,35.00,-0.55,1
105/11/04,0,0,---,---,---,---,---,0
105/11/07,10000,350600,34.95,36.05,34.95,36.05,+0.95,2
105/11/08,11000,396000,36.00,36.00,36.00,36.00,-0.05,5
105/11/09,3000,106950,35.10,35.95,35.10,35.90,-0.10,3
105/11/10,1000,35900,35.90,35.90,35.90,35.90,0.00,1
105/11/11,18000,637350,35.00,35.90,35.00,35.90,0.00,6
105/11/14,14000,495650,34.70,36.25,34.70,36.25,+0.35,3
105/11/15,12000,426550,35.15,36.15,34.85,36.15,-0.10,4
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,14000,498750,35.25,36.00,35.25,36.00,-0.05,2
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,12000,425400,35.00,35.90,35.00,35.90,-0.05,2
105/11/24,0,0,---,---,---,---,---,0
105/11/25,4000,143600,35.90,35.90,35.90,35.90,0.00,4
105/11/28,6000,215400,35.90,35.90,35.90,35.90,0.00,3
105/11/29,0,0,---,---,---,---,---,0
105/11/30,5040,181756,35.35,36.80,35.35,36.80,+0.90,4
105/12/01,5000,179500,35.90,35.90,35.90,35.90,-0.90,4
105/12/02,2000,71800,35.90,35.90,35.90,35.90,0.00,2
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,10000,358650,35.15,36.20,35.15,35.55,-0.35,8
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,2000,70100,35.10,35.10,35.00,35.00,-0.55,2
105/12/14,1000,35000,35.00,35.00,35.00,35.00,0.00,1
105/12/15,0,0,---,---,---,---,---,0
105/12/16,2000,70000,35.00,35.00,35.00,35.00,0.00,2
105/12/19,2000,69050,34.55,34.55,34.50,34.50,-0.50,2
105/12/20,10000,351750,34.60,35.75,34.60,35.75,+1.25,2
105/12/21,2000,69600,34.80,34.80,34.80,34.80,-0.95,1
105/12/22,9000,315750,34.80,35.70,34.75,35.70,+0.90,4
105/12/23,0,0,---,---,---,---,---,0
105/12/26,1000,35000,35.00,35.00,35.00,35.00,-0.65,1
105/12/27,0,0,---,---,---,---,---,0
105/12/28,1000,35000,35.00,35.00,35.00,35.00,0.00,1
105/12/29,0,0,---,---,---,---,---,0
105/12/30,2022,71445,34.85,35.80,34.85,35.80,+0.80,3
106/01/03,6005,213478,35.55,35.55,35.55,35.55,-0.25,3
106/01/04,8000,283600,35.45,35.45,35.45,35.45,-0.10,1
106/01/05,18000,645050,35.40,36.60,35.15,35.45,0.00,9
106/01/06,1000,35500,35.50,35.50,35.50,35.50,+0.05,1
106/01/09,4000,142400,35.10,36.10,35.10,36.10,+0.60,2
106/01/10,6050,212767,35.50,35.50,35.00,35.00,-1.10,4
106/01/11,4001,142035,35.50,35.50,35.50,35.50,+0.50,3
106/01/12,0,0,---,---,---,---,---,0
106/01/13,1000,35950,35.95,35.95,35.95,35.95,+0.45,1
106/01/16,16000,573000,35.10,36.30,35.10,36.20,+0.25,4
106/01/17,15000,533150,35.90,35.90,35.00,35.00,-1.20,6
106/01/18,1000,35050,35.05,35.05,35.05,35.05,+0.05,1
106/01/19,0,0,---,---,---,---,---,0
106/01/20,18,630,---,---,---,---,---,1
106/01/23,7000,246450,34.85,35.80,34.85,35.05,-0.35,4
106/01/24,2000,69500,34.75,34.75,34.75,34.75,-0.30,2
106/02/02,6000,210000,35.00,35.00,35.00,35.00,+0.25,3
106/02/03,15000,529800,35.00,35.90,34.90,35.90,+0.90,4
106/02/06,0,0,---,---,---,---,---,0
106/02/07,11000,385100,35.00,35.10,35.00,35.00,-0.85,5
106/02/08,3000,105200,35.00,35.20,35.00,35.00,0.00,3
106/02/09,4022,143017,36.00,36.00,35.15,35.30,+0.30,5
106/02/10,4000,141450,35.20,35.50,35.20,35.50,+0.20,4
106/02/13,7000,248800,35.50,35.60,35.50,35.60,+0.10,5
106/02/14,31000,1082800,35.10,35.40,34.80,35.40,-0.20,17
106/02/15,4000,141950,35.45,35.50,35.45,35.50,+0.10,4
106/02/16,8100,287583,35.50,35.50,35.50,35.50,0.00,8
106/02/17,5010,177851,35.50,35.50,35.50,35.50,0.00,5
106/02/18,12000,429050,35.50,35.95,35.50,35.95,+0.45,11
106/02/20,15000,540650,36.00,36.20,35.95,35.95,0.00,13
106/02/21,9100,325700,36.00,36.00,35.15,35.15,-0.80,9
106/02/22,4000,142500,35.50,35.90,35.50,35.90,+0.75,4
106/02/23,2000,71000,35.50,35.50,35.50,35.50,-0.40,2
106/02/24,6000,215300,35.80,35.90,35.80,35.90,+0.40,4
106/03/01,8000,288300,36.00,36.10,35.90,36.10,+0.20,5
106/03/02,6000,216250,36.10,36.25,35.90,36.25,+0.15,5
106/03/03,2000,72000,36.00,36.00,36.00,36.00,-0.25,2
106/03/06,3000,108050,36.00,36.05,36.00,36.00,0.00,3
106/03/07,3000,107050,36.00,36.00,35.50,35.50,-0.50,3
106/03/08,12000,428650,36.00,36.20,35.50,35.60,+0.10,8
106/03/09,0,0,---,---,---,---,---,0
106/03/10,0,0,---,---,---,---,---,0
106/03/13,2000,71700,35.85,35.85,35.85,35.85,+0.25,2
106/03/14,0,0,---,---,---,---,---,0
106/03/15,4000,144000,36.00,36.00,36.00,36.00,+0.15,3
106/03/16,4000,144000,36.00,36.00,36.00,36.00,0.00,3
106/03/17,6000,216200,36.00,36.20,36.00,36.20,+0.20,5
106/03/20,2203,79409,36.00,36.00,36.00,36.00,-0.20,3
106/03/21,8000,287300,36.00,36.00,35.75,36.00,0.00,7
106/03/22,8000,286000,35.80,35.80,35.60,35.60,-0.40,5
