105/08/24,2000,48900,24.10,24.80,24.10,24.80,-0.20,2
105/12/15,92000,2158000,23.40,25.50,23.40,25.50,-0.45,48
105/12/16,55000,1264500,23.10,23.65,22.95,22.95,-2.55,40
105/12/19,35000,803750,22.80,23.05,22.50,22.50,-0.45,15
105/12/20,13000,292300,22.45,22.50,22.40,22.50,0.00,6
105/12/21,26000,586150,23.15,23.15,22.50,22.50,0.00,12
105/12/22,13000,284050,22.05,22.50,21.50,22.50,0.00,10
105/12/23,12000,267550,21.50,23.30,21.50,23.30,+0.80,8
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,17000,377400,22.05,23.10,21.95,23.00,+0.10,9
105/12/29,6200,143460,22.95,23.30,22.95,23.30,+0.30,7
105/12/30,6500,150800,23.40,23.40,23.00,23.40,+0.10,6
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
106/01/05,3000,67250,22.15,23.00,22.10,23.00,0.00,3
106/01/06,0,0,---,---,---,---,---,0
106/01/09,0,0,---,---,---,---,---,0
106/01/10,0,0,---,---,---,---,---,0
106/01/11,3000,67900,22.20,23.00,22.20,23.00,+0.05,3
106/01/12,0,0,---,---,---,---,---,0
106/01/13,0,0,---,---,---,---,---,0
106/01/16,0,0,---,---,---,---,---,0
106/01/17,2000,44950,22.00,22.95,22.00,22.95,-0.05,2
106/01/18,3000,68050,22.15,22.95,22.15,22.95,0.00,3
106/01/19,0,0,---,---,---,---,---,0
106/01/20,1000,23000,23.00,23.00,23.00,23.00,+0.15,1
106/01/23,0,0,---,---,---,---,---,0
106/01/24,1000,23200,23.20,23.20,23.20,23.20,+0.25,1
106/02/02,3000,67200,22.10,23.00,22.10,23.00,-0.20,3
106/02/03,0,0,---,---,---,---,---,0
106/02/06,3000,67950,22.45,23.00,22.45,23.00,+0.15,3
106/02/07,5000,108950,21.50,22.50,21.50,22.50,-0.50,5
106/02/08,1200,27190,22.75,22.75,22.75,22.75,+0.25,2
106/02/09,667,14340,---,---,---,---,---,2
106/02/10,7000,159000,22.45,22.90,22.45,22.90,+0.25,7
106/02/13,0,0,---,---,---,---,---,0
106/02/14,0,0,---,---,---,---,---,0
106/02/15,0,0,---,---,---,---,---,0
106/02/16,2000,46200,23.00,23.20,23.00,23.20,+0.30,2
106/02/17,2000,46650,23.30,23.35,23.30,23.35,+0.15,2
106/02/18,0,0,---,---,---,---,---,0
106/02/20,1000,23400,23.40,23.40,23.40,23.40,+0.05,1
106/02/21,0,0,---,---,---,---,---,0
106/02/22,0,0,---,---,---,---,---,0
106/02/23,1000,23350,23.35,23.35,23.35,23.35,-0.05,1
106/02/24,0,0,---,---,---,---,---,0
106/03/01,0,0,---,---,---,---,---,0
106/03/02,0,0,---,---,---,---,---,0
106/03/03,0,0,---,---,---,---,---,0
106/03/06,4000,91000,22.10,23.30,22.10,23.30,-0.05,4
106/03/07,314,6908,---,---,---,---,---,2
106/03/08,0,0,---,---,---,---,---,0
106/03/09,0,0,---,---,---,---,---,0
106/03/10,1000,23300,23.30,23.30,23.30,23.30,0.00,1
106/03/13,0,0,---,---,---,---,---,0
106/03/14,1000,23300,23.30,23.30,23.30,23.30,+0.05,1
106/03/15,31000,699750,22.45,23.10,22.45,23.10,-0.20,11
106/03/16,11000,251350,22.85,22.95,22.80,22.80,-0.30,6
106/03/17,1343,30377,22.90,22.90,22.90,22.90,+0.10,2
106/03/20,23000,530000,23.30,23.40,23.00,23.00,+0.10,9
106/03/21,0,0,---,---,---,---,---,0
106/03/22,5000,115000,23.00,23.00,23.00,23.00,0.00,2
